"namespace","name","type","cardinality","tags","description","validation","","displayName","source","","calculationFunction","calculationFunctionParameters","defaultFromField","defaulting","defaultValue"
"product","isMiFIRTransactionEvent","Boolean","One","","Event is an acquisition or disposal for purposes of MiFIR transaction reporting","","","","RTS-22  art. 2(1)-(4)","","","","","NONE",""
"product","isMultiCurrency","Boolean","One","","Whether a transaction requires the exchange of more than one currency","","","Trade requires exchange of more than one currency","Rule 91-507 Appendix C, amended 2016","","","","","NONE",""
"product","isPRIIPSProduct","Boolean","One","","Product is a packaged product under PRIIPS","","","","PRIIPS Reg. art. 4","","","","","NONE",""
"product","isPairedOption","Boolean","One","","Whether the trader has taken two different positions on the same option in a single order","","","","","","","","","NONE",""
"product","isPriceFormingEvent","Boolean","One","cftc","Any termination, assignment, novation, exchange, transfer, amendment, conveyance, or extinguishing of rights or obligations of a swap that changes the pricing of the swap.","","","Price-forming event","","","","","","FILL_WITH_DEFAULT","TRUE"
"product","isPublicIndex","Boolean","One","","For transactions based on index, e.g. ISDA taxonomy Equity:[Base-product]:[Sub-product]:SingleIndex or Credit:Index, whether the index underlying is administered by an third-party organization where the index methodology is publicly available.","","","Based on an index whose methodology is publicly available","","","","","","FILL_WITH_DEFAULT","TRUE"
"product","isRecommendation","Boolean","One","","To denote whether a CFTC ""trade"" is a non-transactional recommendation","","","","","","","","","NONE",""
"product","isTotalReturnSwap","Boolean","One","","Transaction is a total return swap based on some underlying asset. Note that ISDA taxonomy only provides Total Return Swap as a taxonomy point under the Credit asset class. In practice, however, the underlying may be many other non-credit assets.","","","Transaction is a total return swap","","","","","","FILL_WITH_DEFAULT","FALSE"
"product","is_constantnotional","Boolean","One","","Is notional constant over the tenor of the swap?","","","","","","com.droitfintech.tdss.model.trade.attributes.functions.IsBound","""floatingleg1_notionalstepfrequency, floatingleg1_notionalstepamount, floatingleg1_firstnotionalstepdate, floatingleg1_lastnotionalstepdate, fixedleg1_notionalstepfrequency, fixedleg1_notionalstepamount, fixedleg1_firstnotionalstepdate, fixedleg1_lastnotionalstepdate, floatingleg2_notionalstepfrequency, floatingleg2_notionalstepamount, floatingleg2_firstnotionalstepdate, floatingleg2_lastnotionalstepdate, fixedleg2_notionalstepfrequency, fixedleg2_notionalstepamount, fixedleg2_firstnotionalstepdate, fixedleg2_lastnotionalstepdate"" false ANY","","NONE",""
"product","is_fxswap_farleg","Boolean","One","","Whether an FX single leg (spot or forward) is the far leg of an FX swap.","","","FX swap far leg","","","","","","FILL_WITH_DEFAULT","FALSE"
"product","is_fxswap_nearleg","Boolean","One","","Whether an FX single leg (spot or forward) is the NEAR leg of an FX swap.","","","FX swap near leg","","","","","","FILL_WITH_DEFAULT","FALSE"
"product","isda2Commodity","EnumeratedString","One","","ISDA 2.0 Commodity Type","lookup:ISDA2Commodities","","","ISDA 2.0 Taxonomy","","","","","NONE",""
"product","isda2SubCommodity","EnumeratedString","One","","ISDA 2.0 Sub-Commodity Type","lookup:ISDA2SubCommodities","","","ISDA 2.0 Taxonomy","","","","","NONE",""
"product","isforwardstart","Boolean","One","","","","","","","","","","","NONE",""
"product","isin","String","One","","ISIN of a financial instrument","","","","","","","","","NONE",""
"product","issuanceDate","DateType","One","","Date of issue of a bond","","","","","","","","","NONE",""
"product","issuanceSize","BigDecimal","One","","Size of debt issue","","","","","","","","","NONE",""
"product","issuerEstablishedIn","EnumeratedString","Many","","Two-letter codes for countries, provinces, regions, etc, under the laws of which an issuer is established","lookup:LocationCode","","","","","","","","NONE",""
"product","itbcs","Boolean","One","","","","","","","","","","","NONE",""
"product","jfsaMarginExemptTrustAccount","Boolean","One","","Transaction belongs to a trust account for whcih the average monthly principal amount of OTC derivatives transactions in a specified period is less than JPY 300 billion","","","","","","","","","NONE",""
"product","kycStatus","EnumeratedString","One","","KYC Status","lookup:KYCStatus","","","","","","","","NONE",""
"product","liborinarrears","Boolean","One","","","","","","","","","","","NONE",""
"product","lifecycleevent","String","One","","Life Cycle Event","","","Life Cycle Event","","","","","","FILL_WITH_DEFAULT","New Trade"
"product","linkedToEmployeeCompensation","Boolean","One","","whether the equity derivative is directly linked to employee performance or compensation","","","","","","","","","NONE",""
"product","liquidMarketForProduct","Boolean","One","esma","Liquid Market Exists for Product","","","Liquid Market for Product","MiFIR art. 11(1)(b); RTS-2 art. 8","","","","","FILL_WITH_DEFAULT","FALSE"
"product","listedInstrumentType","EnumeratedString","One","","The contract type of listed derivative","lookup:listedInstrumentType","","","","","","","","NONE",""
"product","managedAccountDerivativeTransaction","Boolean","One","","Derivatives firm transacts in a derivative for a derivatives party’s managed account","","","","","","","","","NONE",""
"product","mandatorilyclearable","Boolean","One","","Whether the particular trade type in question is required by this regulator to be cleared.","","","Mandated to clear","http://www.fpml.org/spec/fpml-5-8-3-wd-3/html/confirmation/schemaDocumentation/schemas/fpml-clearing-processes-5-8_xsd/complexTypes/ClearingRequirements/mandatorilyClearable.html","","","","","FILL_WITH_DEFAULT","FALSE"
"product","marginForClearedSFT","Boolean","One","","Whether the margin posted or received is associated with SFT(s) cleared through a central counterparty","","","","Commission Delegated Regulation (EU) 2019/356, Art. 2(3)","","","","","NONE",""
"product","marginFx","Boolean","One","","A derivative commonly known as Margin FX","","","","","","","","","NONE",""
"product","marketMakerForProduct","Boolean","One","esma","CP is market maker for product","","","CP is market maker for product","","","","","","FILL_WITH_DEFAULT","FALSE"
"product","marketid","String","One","","","","","","","","","","","NONE",""
"product","marketingOrRecommendingProduct","Boolean","One","","Investment Firm is marketing or recommending product to client","","","","MiFID-II Del. Reg. art. 50(5)(a)","","","","","NONE",""
"product","markit_ticker","String","One","","","","","","","","","","","NONE",""
"product","masCommodityDailyOperations","Boolean","One","","A Commodity contract for the purpose of fulfilling the needs of the day-to-day operations of the business of one or more of the parties to the contract, whether or not the contract contains a settlement option.","","","","","","","","","NONE",""
"product","masExchangeTradedContractEquivalent","Boolean","One","","Whether the contractual terms of the transaction are in the same form of other derivatives contracts that are executed on organised markets and conform to a standard that is provided under the business rules or practices of the organised market, but does not include any contract under which every contractual term can be negotiated.","","","","","","","","","NONE",""
"product","masFacilitateSecuritySettlement","Boolean","One","","Whether an FX transaction is entered into to facilitate a security transaction for the purpose of MAS","","","","","","","","","NONE",""
"product","masOct2019PhaseInDate","DateType","One","","Alternate date used to determine whether the transaction is phased in on or after October 1, 2019","","","","","","","","","NONE",""
"product","masOct2020PhaseInDate","DateType","One","","Alternate date used to determine whether the transaction is phased in on or after October 1, 2020","","","","","","","","","NONE",""
"product","matchedPrincipalTrading","Boolean","One","esma","Trading on Matched Principal Basis","","","Trading on Matched Principal Basis","","","","","","FILL_WITH_DEFAULT","FALSE"
"product","maturitydate","DateType","One","","","","","","","","","","terminationdate","NONE",""
"product","mediumTermNote","Boolean","One","","Whether product is medium-term note","","","","","","","","","NONE",""
"product","memberStatesAgreedToHostReporting","Boolean","One","esma","For orders executed through branches, the relevant home and host member states have agreed that reports should be made to host member state instead of the home member state","","","Member states have agreed that reports should be made to host state","RTS-22 art. 14(1)","","","","","NONE",""
"product","mifid2DistributionAgreement","Boolean","One","","Whether there is a MiFID II compliant Distribution Agreement for distributor","","","","","","","","","NONE",""
"product","mifid2FinancialInstrument","Boolean","One","","Indicates whether the instrument meets the conditions to be considered a MiFID II Financial Instrument","","","","MiFID II, Annex I, Section C","","","","","NONE",""
"product","mifidAgriculturalProduct","EnumeratedString","One","","Agricultural product type of agricultural commodity derivative","lookup:MiFIDAgriculturalProducts","","","MiFID RTS 2 Annex III Table 7.1, RTS 23 Annex","","","","","NONE",""
"product","mifidCommoditySettlementLocation","String","One","","Settlement location of an energy commodity derivative contract","","","","MiFIR RTS 2 Annex III Table 7.1","","","","","NONE",""
"product","mifidCommodityType","EnumeratedString","One","","Type of underlying commodity","lookup:MiFIDCommodityTypes","","","MiFIR RTS 2 Annex III Table 11.1","","","","","NONE",""
"product","mifidEnergyType","EnumeratedString","One","","Energy type of an energy commodity derivative","lookup:MiFIDEnergyTypes","","","MiFID RTS 2 Annex III Table 7.1, RTS 23 Annex","","","","","NONE",""
"product","mifidEquityParameter","EnumeratedString","One","","Parameter return of an equity swap","lookup:MiFIDEquityParameters","","","MiFID RTS 2 Annex III Table 6.2, Annex IV Table 2","","","","","NONE",""
"product","mifidFloatingRateOption","String","One","","Floating Rate Option underlier of InterestRateDerivative","","","","MiFIR RTS-2","","","","","NONE",""
"product","mifidFreightContractType","EnumeratedString","One","","Contract type for freight derivatives","lookup:MiFIDFreightContractType","","","MiFIR RTS 2 Annex III Table 10.1","","","","","NONE",""
"product","mifidFreightRoute","String","One","","Route of underlying freight of freight derivative","","","","MiFIR RTS 2 Annex III Table 10.1","","","","","NONE",""
"product","mifidFreightSpecificationOfSize","String","One","","Specification of size of underlying freight of freight derivative","","","","MiFIR RTS 2 Annex III Table 10.1","","","","","NONE",""
"product","mifidFreightSubType","EnumeratedString","One","","Freight sub-type for freight derivatives","lookup:MiFIDFreightSubTypes","","","MiFIR RTS 2 Annex III Table 10.1","","","","","NONE",""
"product","mifidFreightType","EnumeratedString","One","","Freight type wet/dry for freight derivatives","lookup:MiFIDFreightType","","","MiFIR RTS 2 Annex III Table 10.1","","","","","NONE",""
"product","mifidIRSwapType","EnumeratedString","One","","Type of underlying swap for interest rate swaption","lookup:MiFIDIRSwapTypes","","","MiFIR RTS 2 Annex III Table 5.1","","","","","NONE",""
