namespace,name,type,cardinality,description,validation,source
product,swaption_european_expirationdate_businesscenters,EnumeratedString,Many,European swaption exp. date business center,lookup:BusinessCenter,
product,swaption_european_expirationdate_businessdayconvention,EnumeratedString,One,European swaption exp date business day convention,lookup:BusinessDayConvention,
product,swaption_european_expirationtime_businesscenters,EnumeratedString,Many,swaption expiration time business centers,lookup:BusinessCenter,
product,swaption_european_expirationtime_hourminutetime,TenorType,One,latest time a european swaption can be exercised,,
product,swaption_european_partialexercise,Boolean,One,European swaption partial exercise flag,,
product,swaption_exercise_style,EnumeratedString,One,"swaption exercise style: European, American or Bermuda",lookup:OptionStyle,
product,swaption_iscashsettlement,Boolean,One,swaption cash settlement flag,,
product,swaption_isphysicalsettlement,Boolean,One,swaptions physical settlement flag,,
product,swaption_isstraddle,Boolean,One,flag to determine if the swaption is a straddle,,
product,swaption_optiontype,EnumeratedString,One,"denotes payer, receiver, straddle",lookup:OptionType,
product,swaption_premium_currency,EnumeratedString,One,swaption premium payment currency,lookup:Currency,
product,swaption_premium_paymentdate_offset,TenorType,One,swaption premium payment date offset,,
product,swaption_premiumpaymentdate_businesscenters,EnumeratedString,Many,swaption premium payment date business center,lookup:BusinessCenter,
product,swaption_premiumpaymentdate_businessdayconvention,EnumeratedString,One,business day convention for swaption premium payment,lookup:BusinessDayConvention,
product,swaption_residualterm,TenorType,One,used for the maximum maturity of a swaption,,
product,swaption_swap_currency,EnumeratedString,One,currency of the underlying swap,lookup:Currency,
product,swaption_swap_fixedleg1_calculationperioddates_businesscenters,EnumeratedString,Many,calc period dates business centers,lookup:BusinessCenter,
product,swaption_swap_fixedleg1_calculationperioddates_businessdayconvention,EnumeratedString,One,calc period dates business day convention,lookup:BusinessDayConvention,
product,swaption_swap_fixedleg1_calculationperiodfrequency,TenorType,One,swaption underlying swap fixed leg calc period frequency,,
product,swaption_swap_fixedleg1_daycountfraction,EnumeratedString,One,daycountfraction,lookup:DayCountFraction,
product,swaption_swap_fixedleg1_effectivedate_businessdayconvention,EnumeratedString,One,effective date business date convention,lookup:BusinessDayConvention,
product,swaption_swap_fixedleg1_fixingdate_businesscenters,EnumeratedString,Many,fixing date business center,lookup:BusinessCenter,
product,swaption_swap_fixedleg1_hasstub,Boolean,One,swaption underlying swap stub rules,,
product,swaption_swap_fixedleg1_is_compounding,Boolean,One,swaption underlying swap fixed leg compounding rules,,
product,swaption_swap_fixedleg1_isconstantrate,Boolean,One,Whether a swaption's underlying swap has constant fixed rate,,
product,swaption_swap_fixedleg1_paymentdates_businesscenters,EnumeratedString,Many,payment date business center,lookup:BusinessCenter,
product,swaption_swap_fixedleg1_paymentdates_businessdayconvention,EnumeratedString,One,payment date business day convention,lookup:BusinessDayConvention,
product,swaption_swap_fixedleg1_paymentfrequency,TenorType,One,swaption underlying swap fixed leg payment frequency,,
product,swaption_swap_fixedleg1_resetdates_businessdayconvention,EnumeratedString,One,reset dates business day convention,lookup:BusinessDayConvention,
product,swaption_swap_fixedleg1_terminationdate_businesscenters,EnumeratedString,Many,termination date business centers,lookup:BusinessCenter,
product,swaption_swap_fixedleg1_terminationdate_businessdayconvention,EnumeratedString,One,termination date business day convention,,
product,swaption_swap_floatingleg1_calculationperioddates_businesscenters,EnumeratedString,Many,calc period dates business centers,lookup:BusinessCenter,
product,swaption_swap_floatingleg1_calculationperioddates_businessdayconvention,EnumeratedString,One,calc period date business day convention,lookup:BusinessDayConvention,
product,swaption_swap_floatingleg1_calculationperiodfrequency,TenorType,One,swaption underlying swap floating leg calc period frequency,,
product,swaption_swap_floatingleg1_daycountfraction,EnumeratedString,One,daycountfraction,lookup:DayCountFraction,
product,swaption_swap_floatingleg1_effectivedate_businessdayconvention,EnumeratedString,One,effective date business day convention,lookup:BusinessDayConvention,
product,swaption_swap_floatingleg1_fixingdate_businesscenters,EnumeratedString,Many,fixing date business centers,lookup:BusinessCenter,
product,swaption_swap_floatingleg1_floatingrateindex,EnumeratedString,One,floating rate index of the underlying swap,lookup:FloatLegIndex,
product,swaption_swap_floatingleg1_hasstub,Boolean,One,swaption underlying swap stub rules,,
product,swaption_swap_floatingleg1_indextenor,TenorType,One,swaption index tenor,,
product,swaption_swap_floatingleg1_is_compounding,Boolean,One,swaption underlying swap compounding rules,,
product,swaption_swap_floatingleg1_isconstantspread,Boolean,One,swaption underlying swap floating leg spread flag,,
product,swaption_swap_floatingleg1_paymentdates_businesscenters,EnumeratedString,Many,payment date business center,lookup:BusinessCenter,
product,swaption_swap_floatingleg1_paymentdates_businessdayconvention,EnumeratedString,One,payment date business day convention,lookup:BusinessDayConvention,
product,swaption_swap_floatingleg1_paymentfrequency,TenorType,One,swaption underlying swap floating leg payment frequency,,
product,swaption_swap_floatingleg1_resetdates_businessdayconvention,EnumeratedString,One,reset dates business day convention,lookup:BusinessDayConvention,
product,swaption_swap_floatingleg1_resetfrequency,TenorType,One,swaption underlying swap floating leg reset frequency,,
product,swaption_swap_floatingleg1_spreadschedule_initialspread,BigDecimal,One,swaption underlying swap spread value in basis points,,
product,swaption_swap_floatingleg1_terminationdate_businesscenters,EnumeratedString,Many,termination date business center,lookup:BusinessCenter,
product,swaption_swap_floatingleg1_terminationdate_businessdayconvention,EnumeratedString,One,termination date business day convention,lookup:BusinessDayConvention,
product,swaption_swap_is_constantnotional,Boolean,One,determines if a variable notional is allowed,,
product,swaption_swap_isforwardstart,Boolean,One,swaption underlying swap forward starting rules,,
product,swaption_swap_product,EnumeratedString,One,product type of the underlying swap,lookup:ProductMasterType,
product,swaption_swap_residualterm,TenorType,One,swaption underlying swap maturity,,
product,swaption_swap_rollconventions_all,EnumeratedString,Many,roll convention for the swap,lookup:RollConvention,
product,systematicInternaliserForProduct,Boolean,One,Systematic Internaliser for product,,MiFIR art. 18
product,targetMarketAbilityToBearLoss,EnumeratedString,One,Target market ability to bear losses,lookup:MiFIDAbilityToBearLoss,MiFID-II Product Governance Guidelines para. 18(c)
product,targetMarketClientType,EnumeratedString,One,Target market client type,lookup:MiFID-II-ClientType,MiFID-II Product Governance Guidelines para. 18(a)
product,targetMarketKnowledgeExperience,EnumeratedString,One,Target market knowledge & experience,lookup:MiFIDKnowledgeExperience,MiFID-II Product Governance Guidelines para. 18(b)
product,targetMarketObjectivesNeeds,String,Many,Target market objectives & needs,,MiFID-II Product Governance Guidelines para. 18(e)
product,targetMarketRiskTolerance,EnumeratedString,One,Target market risk tolerance,lookup:MiFIDRiskTolerance,MiFID-II Product Governance Guidelines para. 18(d)
product,targetfxspotsettlement,TenorType,One,,,
product,term,TenorType,One,The time lapse between the effective date and the scheduled termination date of the transaction.,,
product,term_daytype,EnumeratedString,One,,lookup:DayType,
product,termination_clauses,Boolean,One,,,
product,terminationdate,DateType,One,Termination date of a derivative contract,,
product,terminationdate_businessdayconventions,EnumeratedString,Many,,lookup:BusinessDayConvention,
product,tfqordertype,String,One,,,
product,tonsOfCO2Equivalent,BigDecimal,One,Tons of CO2 equivalent for emission allowances and emission allowance derivatives,,RTS-2 Annex I Table 4
product,tons_of_co2_equivalent,BigDecimal,One,Tons of CO2 Equivalent,,
product,total_nominal_value,BigDecimal,One,Total nominal value of debt instruments traded,,
product,tradeEvent,EnumeratedString,One,"A enum to describe the broad trade event category, e.g. ""Creation"" for entering into a brand new trade, or ""Change"" for any changes to an existing trade, ""Termination"" for the full exit of an existing position.",lookup:TradeEventType,
product,tradeEventDate,DateType,One,"The date of a lifecycle event. If the event is the entering into a new transaction, then it is the trade date",,
product,tradePrice,BigDecimal,One,"Trade price (for ETCs, ETNs, and securitised derivatives)",,RTS-2 Annex II Table 4
product,trade_goldensourceid,String,One,,,
product,trade_groupid,String,One,,,
product,tradebook,String,One,,,
product,tradedOnTradingVenue,Boolean,One,Product is either actively traded on a TV or identical to one per ESMA opinion letter ESMA70-156-117,,ESMA70-156-117
product,tradedate,DateType,One,"The execution date of a transaction, i.e. when the trade was entered into.",,
product,tradenotional,BigDecimal,One,The transaction notional.,,
product,traderlocation,EnumeratedString,Many,"The physical location of the trader(s) responsible for entering into the trade on the Contraparty side, e.g. [""US""]. If multiple traders are involved and are associated at different locations, then a list may be provided, e.g. [""US"",""AU""]. This may not coincide with the primary location of employment or residence.",lookup:LocationCode,
product,tradertype,String,One,,,
product,tradevenue,String,One,,,
product,tradingAmount,BigDecimal,One,Trading Amount,,
product,tradingDenomination,BigDecimal,One,Trading Denomination,,
product,transactiontype,EnumeratedString,One,"Transaction type of a derivative in the ISDA taxonomy, if applicable.",lookup:TransactionType,
product,transmittedOrderDetails,Boolean,One,Party has transmitted order details to receiving party,,RTS-22 art. 4(1)(b)
product,transparencySuspended,Boolean,One,Transparency obligations for product suspended,,MiFIR art. 11(2); RTS-2 art. 16
product,treatAsProfessionalForTrade,Boolean,One,Treat Eligible Counterparty or Retail Client as Professional Client for purposes of trade,,MiFID-II art. 30(2)
product,typeOfPlacement,EnumeratedString,One,Whether the transaction is a public (including US MTNs) or a private placement,lookup:PlacementTypes,
product,underlierIsin,String,Many,ISIN of the underlying instrument of a derivative contract,,
product,underlierResidualTerm,TenorType,One,Residual term of the underlying instrument,,
product,underlierTerm,TenorType,One,The term of a derivative contract underlying instrument,,
product,underlyingAgriculturalCommodity,EnumeratedString,One,Underlying product of agricultural commodity derivative,lookup:UnderlyingAgriculturalCommodities,"MiFIR RTS 2 Annex III Table 7.1, RTS 23 Annex"
product,underlyingESMAAssetClass,EnumeratedString,One,ESMA Asset class of the underlying instrument,lookup:ESMAAssetClasses,
product,underlyingESMASubAssetClass,EnumeratedString,One,ESMA sub-asset class of the underlying instrument,lookup:ESMASubAssetClasses,
product,underlyingEmissionAllowance,EnumeratedString,One,Underlying emission allowance of an emission allowance derivative,lookup:EmissionAllowances,
product,underlyingEnergy,EnumeratedString,One,Underlying energy of an energy commodity derivative,lookup:UnderlyingEnergy,"MiFID RTS 2 Annex III, RTS 23  Annex"
product,underlyingIndex,String,One,Underlying index of a derivative contract,,
product,underlyingMetal,EnumeratedString,One,Underlying metal of metal commodity derivative,lookup:UnderlyingMetals,
product,underlyingTradedOnTradingVenue,Boolean,One,Product's underlying is traded on trading venue or an index or basket composed of instruments traded on trading venue,,MiFIR art. 26(2)(b)-(c)
product,underlyingasset,EnumeratedString,Many,Underlying asset or assets of a derivative transaction,lookup:UnderlyingAssetType,
product,upfront,BigDecimal,One,,,
product,usi,String,One,,,
product,variable_schedules,String,One,,,
product,variable_schedules_fixedrate,Boolean,One,,,
product,variable_schedules_floatingspread,Boolean,One,,,
product,variable_schedules_notional,Boolean,One,,,
product,version,Integer,One,,,
product,versiondate,DateType,One,,,
